,Contract ID,Contracting Agency ID,Number of Sub-Award Transactions,Sub-Award Obligation Sum,Percent of Prime Award (Sub-Award)
136,GS11P14MKC0062,4740,Empty,Empty,Empty
137,N4008510C0026,1700,Empty,Empty,Empty
138,FA460817C0017,5700,Empty,Empty,Empty
139,FA255009C1016,5700,Empty,Empty,Empty
140,V259C0073,3600,Empty,Empty,Empty
141,AG3K15503K1561100,12H2,Empty,Empty,Empty
142,VA518L05007,3600,Empty,Empty,Empty
143,INPC8219103005,1443,Empty,Empty,Empty
144,W917BK05C0010,2100,0,$0,0%
145,INPC1780060013,1443,0,$0,0%
146,DTFAEN11C00506,6920,0,$0,0%
147,N6945021C0009,1700,Empty,Empty,Empty
148,697DCK24C00282,6920,,,
149,36C25218C0052,3600,0,$0,0%
150,VA245RA0500,3600,Empty,Empty,Empty
151,GS06P08TLC0026,4740,Empty,Empty,Empty
152,VA250C0652,3600,0,$0,0%
153,FA252107C0014,5700,Empty,Empty,Empty
154,W9115110C0083,2100,,,
155,W912JM04C0042,2100,,,
156,47PE0719C0040,4740,,,
157,N6945013C2267,1700,Empty,Empty,Empty
158,V600C07008A,3600,0,$0,0%
159,VA24316C0017,3600,0,$0,0%
160,W9126G06C0008,2100,0,$0,0%
161,W5J9JE12C0018,2100,0,$0,0%
162,FA448419CA059,5700,Empty,Empty,Empty
163,N6945014C4091,1700,Empty,Empty,Empty
164,FA570216C0003,5700,Empty,Empty,Empty
165,FA441819CA017,5700,Empty,Empty,Empty
166,VA25613C0168,3600,0,$0,0%
167,VA24914C0213,3600,0,$0,0%
168,HDEC0312C0004,97AZ,Empty,Empty,Empty
169,N6247320C0008,1700,Empty,Empty,Empty
170,W91GEY09C0122,2100,Empty,Empty,Empty
171,VA246C0608,3600,0,$0,0%
172,HSCG8705C643385,7008,0,$0,0%
173,YT000200308DGS11P03YTC0270,4740,0,$0,0%
174,VA25913C0207,3600,0,$0,0%
175,DACA6303C0007,2100,0,$0,0%
176,W50S6Z20C0005,2100,0,$0,0%
177,GS03P12CDD0044,4740,0,$0,0%
178,W912DR20C0051,2100,0,$0,0%
179,GS08P15JCC7010,4740,0,$0,0%
180,1630DC19C0008,1630,Empty,Empty,Empty
181,V600C05608A,3600,0,$0,0%
182,W5K9FH13C0050,2100,0,$0,0%
183,36C24420C0100,3600,0,$0,0%
184,47PJ0020C0017,4740,,,
185,GS11P13MAP0322,4740,0,$0,0%
186,VA24217C0181,3600,0,$0,0%
187,GS04P08EXC0117,4740,0,$0,0%
188,GS01P06NLM0059,4740,0,$0,0%
189,V642C60565,3600,0,$0,0%
190,GS11P07YTD0226,4740,0,$0,0%
191,W912QR12C0032,2100,40,$43.29 Million,84.8%
192,140P6419C0034,1443,,,
193,W912QR20C0049,2100,,,
194,140P5422C0011,1443,,,
195,47PM0222C0015,4740,,,
196,47PM0224C0007,4740,,,
197,47PE0224C0022,4740,,,
198,HQ003418C0065,97F5,Empty,Empty,Empty
199,GS11P09YEC0213,4740,0,$0,0%
200,DOCSB134108CN0003,1341,Empty,Empty,Empty
201,FA570612C0017,5700,Empty,Empty,Empty
202,GS05P10STC0037,4740,0,$0,0%
203,V600C0585N8A,3600,0,$0,0%
204,FA461013C0015,5700,Empty,Empty,Empty
205,N6247310C2615,1700,Empty,Empty,Empty
206,N4008006C3003,1700,Empty,Empty,Empty
207,FA441610C0022,5700,Empty,Empty,Empty
208,47PM0518C0032,4740,,,
209,N4008019C3508,1700,Empty,Empty,Empty
210,FA282317C4011,5700,Empty,Empty,Empty
211,GS10P14XCC0018,4740,0,$0,0%
212,W9128F11C0011,2100,0,$0,0%
213,V595C638,3600,0,$0,0%
214,AG447UC060140,12C2,,,
215,W91GF509C8005,2100,0,$0,0%
216,VA246C0792,3600,0,$0,0%
217,GS09P08WLC0035,4740,Empty,Empty,Empty
218,GS10P17LTC0003,4740,Empty,Empty,Empty
219,47PG0919C0005,4740,,,
220,1305M324C0004,1330,,,
221,HSCG8209C3WM008,7008,Empty,Empty,Empty
222,GS03P05AZC3022,4740,Empty,Empty,Empty
223,12619720C0008,12K3,Empty,Empty,Empty
224,19AQMM19C1046,1900,Empty,Empty,Empty
225,36C25022C0043,3600,Empty,Empty,Empty
226,GS05P09SIC0047,4740,Empty,Empty,Empty
227,W9127817C0037,2100,Empty,Empty,Empty
228,VA605C0017,3600,Empty,Empty,Empty
229,FA251710C5007,5700,Empty,Empty,Empty
230,W9124N10C0087,2100,Empty,Empty,Empty
231,VA24912C0240,3600,Empty,Empty,Empty
232,N6945011C0063,1700,Empty,Empty,Empty
233,W5J9JE12C0128,2100,Empty,Empty,Empty
234,697DCK24C00341,6920,Empty,Empty,Empty
235,DTFAWN13C00160,6920,Empty,Empty,Empty
236,GS11P06ZGC0331,4740,Empty,Empty,Empty
237,VA262C0127,3600,Empty,Empty,Empty
238,GS11P08YTC0145,4740,Empty,Empty,Empty
239,VA256C0374,3600,Empty,Empty,Empty
240,W9128F09C0038,2100,Empty,Empty,Empty
241,BBG50C140031,9568,Empty,Empty,Empty
242,GS11P09YTC0242,4740,Empty,Empty,Empty
243,N6945021C0029,1700,Empty,Empty,Empty
244,W91GXE09C0011,2100,Empty,Empty,Empty
245,N6247309C3435,1700,Empty,Empty,Empty
246,FA663324C0002,5700,Empty,Empty,Empty
247,N4008011C2522,1700,Empty,Empty,Empty
248,GS09P08WRC0016,4740,Empty,Empty,Empty
249,47PE0718C0007,4740,Empty,Empty,Empty
250,W912DQ05C0007,2100,Empty,Empty,Empty
251,W91QV123C0051,2100,Empty,Empty,Empty
252,VA69D14C0251,3600,Empty,Empty,Empty
253,N4008012C2023,1700,Empty,Empty,Empty
254,W9115123C0009,2100,Empty,Empty,Empty
255,V635C655,3600,Empty,Empty,Empty
256,F3363003C0005,5700,Empty,Empty,Empty
257,VA263C1278,3600,Empty,Empty,Empty
258,W917PM07C0016,2100,Empty,Empty,Empty
259,36C77624C0120,3600,Empty,Empty,Empty
260,W9124720C0070,2100,Empty,Empty,Empty
261,N0017422C0014,1700,Empty,Empty,Empty
262,FA304708C0016,5700,Empty,Empty,Empty
263,36C24624C0010,3600,0,$0,0%
264,19AQMM24C0147,1900,0,$0,0%
265,VA243C0816,3600,0,$0,0%
266,N4425514C6044,1700,Empty,Empty,Empty
267,GS06P16TEC7031,4740,0,$0,0%
268,GS11P03YEC0262,4740,0,$0,0%
269,N6945018C5672,1700,Empty,Empty,Empty
270,36C25724C0047,3600,0,$0,0%
271,15A00018CAQA00760,1560,,,
272,GS03P08QMC0030,4740,0,$0,0%
273,VA258RA0331,3600,0,$0,0%
274,EPC06012,6800,0,$0,0%
275,GS09P10KTC0006,4740,0,$0,0%
276,SLI60015C0009,1900,0,$0,0%
277,GS05P01GAC0098,4740,0,$0,0%
278,HQ003418C0093,97F5,Empty,Empty,Empty
279,36C24822C0088,3600,,,
280,FA663324C0012,5700,Empty,Empty,Empty
281,FA810118C0037,5700,Empty,Empty,Empty
282,FA480020C0032,5700,Empty,Empty,Empty
283,W50S8520C0007,2100,,,
284,W9126G17C0023,2100,,,
285,INR16PC00143,1425,,,
286,VA24514C0092,3600,,,
287,DTFASO08C00003,6920,0,$0,0%
288,V504C0023,3600,,,
289,W912QR08C0044,2100,0,$0,0%
290,N6927203C0041,1700,Empty,Empty,Empty
291,GS10P16XJC7004,4740,,,
292,GS11P10MAM0214,4740,0,$0,0%
293,IBM16C0006,19BM,0,$0,0%
294,W9127819C0017,2100,,,
295,F6550103C0051,5700,Empty,Empty,Empty
296,AG32SDC170070,12H2,,,
297,N6247307C1056,1700,Empty,Empty,Empty
298,GS07P13UTC0018,4740,0,$0,0%
299,36C25220C0217,3600,0,$0,0%
300,36C25018C0156,3600,0,$0,0%
301,VA69DC0739,3600,0,$0,0%
302,FA480920C0007,5700,Empty,Empty,Empty
303,VA261C0607,3600,Empty,Empty,Empty
304,1282FT20C0014,12C2,,,
305,SW000200304DGS05P03SWM0051,4740,Empty,Empty,Empty
306,47PK0918C0006,4740,,,
307,36C26224C0167,3600,0,$0,0%
308,VA797T13C0004,3600,0,$0,0%
309,36C25023C0202,3600,0,$0,0%
310,W9124722C0078,2100,0,$0,0%
311,36C24822C0027,3600,0,$0,0%
312,W9126G09C0034,2100,,,
313,GS10P10XJP0053,4740,0,$0,0%
314,47PJ0022C0047,4740,,,
315,W9124N10C0106,2100,0,$0,0%
316,W917PM08C0034,2100,0,$0,0%
317,W9124712C0017,2100,0,$0,0%
318,FA667515C0007,5700,Empty,Empty,Empty
319,EPC10026,6800,,,
320,SPE50015C0012,1900,0,$0,0%
321,VA243C1205,3600,,,
322,GS09P16NPC7022,4740,,,
323,GS11P11MKM0022,4740,,,
324,GS11P08YTC0072,4740,0,$0,0%
325,VA262C0420,3600,0,$0,0%
326,VA244C1473,3600,Empty,Empty,Empty
327,DJBP0700COBOJ2D20013,1540,0,$0,0%
328,DJBP0700CC00000015,1540,0,$0,0%
329,70FBR522C00000004,7022,,,
330,W912QR21C0004,2100,,,
331,W911RZ08C0029,2100,,,
332,INF15PC00002,1448,0,$0,0%
333,36C24521C0119,3600,Empty,Empty,Empty
334,GS10P15XJC0007,4740,Empty,Empty,Empty
335,15F06720C0001146,1549,Empty,Empty,Empty
336,N6945020C0043,1700,Empty,Empty,Empty
337,INF201817C013,1448,Empty,Empty,Empty
338,GS09P07WDC0006,4740,Empty,Empty,Empty
339,47PK0921C0003,4740,Empty,Empty,Empty
340,FA254305C0008,5700,Empty,Empty,Empty
341,47PM1022C0025,4740,Empty,Empty,Empty
342,AG82X9C060063,12C2,Empty,Empty,Empty
343,W91GY011C0008,2100,Empty,Empty,Empty
344,W912EK10C0118,2100,Empty,Empty,Empty
345,AG5114C110015,12H2,Empty,Empty,Empty
346,47PK1919C0016,4740,Empty,Empty,Empty
347,N4008516C1130,1700,Empty,Empty,Empty
348,W912CN19C0014,2100,Empty,Empty,Empty
349,FA570012C0009,5700,Empty,Empty,Empty
350,W9124723C0054,2100,Empty,Empty,Empty
351,N4008008C0528,1700,Empty,Empty,Empty
352,W912PM18C0028,2100,Empty,Empty,Empty
353,GS02P08DTC0022,4740,Empty,Empty,Empty
354,VA26312C0274,3600,Empty,Empty,Empty
355,FA813719CA027,5700,Empty,Empty,Empty
356,N4008520C0048,1700,Empty,Empty,Empty
357,36C25524C0089,3600,Empty,Empty,Empty
358,VA24613C0004,3600,Empty,Empty,Empty
359,N6945012C3610,1700,Empty,Empty,Empty
360,VA786A13C0003,3600,Empty,Empty,Empty
361,VA259C0778,3600,Empty,Empty,Empty
362,47PK1519C0003,4740,Empty,Empty,Empty
363,INPC3000060020,1443,Empty,Empty,Empty
364,V244C00224,3600,Empty,Empty,Empty
365,GS04P12EXC0049,4740,Empty,Empty,Empty
366,N6247003C0038,1700,Empty,Empty,Empty
367,F4265003C0132,5700,Empty,Empty,Empty
368,N4008519C9017,1700,Empty,Empty,Empty
369,W9124312C0507,2100,Empty,Empty,Empty
370,HSCG8310C3YD211,7008,Empty,Empty,Empty
371,W912DW06C0005,2100,0,$0,0%
372,VA250C0415,3600,0,$0,0%
373,SP330010C0039,97AS,Empty,Empty,Empty
374,VA249C0454,3600,0,$0,0%
375,F0536CW10110,3300,,,
376,V554C50315,3600,0,$0,0%
377,VA261C0410,3600,0,$0,0%
378,N6945009C2517,1700,Empty,Empty,Empty
379,F0466603C0016,5700,Empty,Empty,Empty
380,GS11P10YTC0357,4740,0,$0,0%
381,NNJ04RC64C,8000,0,$0,0%
382,TOS06TBAR001,2001,0,$0,0%
383,DTFAWN12C00121,6920,0,$0,0%
384,VA257C0399,3600,0,$0,0%
385,VA25612C0320,3600,0,$0,0%
386,HHSD254200302953C,7523,0,$0,0%
387,AG63PXC060024,12C2,0,$0,0%
388,VA52812C0154,3600,0,$0,0%
389,GS03P16QAC7008,4740,0,$0,0%
390,N4008013C1624,1700,Empty,Empty,Empty
391,VA261C0242,3600,0,$0,0%
392,SAQMMA08C0276,1900,0,$0,0%
393,GS03P11CDC0029,4740,,,
394,47PB0619C0003,4740,,,
395,36C25620C0145,3600,0,$0,0%
396,6973GH23C00154,6920,,,
397,W911WN12C0006,2100,0,$0,0%
398,W912QR19C0009,2100,,,
399,W90U4210C4146,2100,0,$0,0%
400,47PK0723C0004,4740,,,
401,W52P1J10C3034,2100,0,$0,0%
402,36C24922C0059,3600,0,$0,0%
403,AG3142C100046,1205,0,$0,0%
404,FA255024C0008,5700,Empty,Empty,Empty
405,V564C334,3600,0,$0,0%
406,SAQMMA13C0214,1900,,,
407,VA246C0587,3600,,,
408,INL10PC00022,1422,0,$0,0%
409,GS11P13MAC0065,4740,0,$0,0%
410,47PH0618C0006,4740,,,
411,140L1718C0009,1422,,,
412,36C24819C0094,3600,0,$0,0%
413,F3465003C0060,5700,Empty,Empty,Empty
414,VA260C0418,3600,,,
415,GS04P04RQC0069,4740,0,$0,0%
416,DTRT5710C10001,6901,0,$0,0%
417,VA26313C0256,3600,0,$0,0%
418,447U200308D43447U31803,12C2,0,$0,0%
419,W912QR11C0052,2100,0,$0,0%
420,DEEM0002848,8900,0,$0,0%
421,GS06P04TBC0005,4740,0,$0,0%
422,47PE0624C0013,4740,,,
423,V246C00412,3600,Empty,Empty,Empty
424,N4008013C2076,1700,Empty,Empty,Empty
425,N6274208C1325,1700,Empty,Empty,Empty
426,36C25922C0085,3600,0,$0,0%
427,140P2122C0018,1443,,,
428,W912QR11C0065,2100,0,$0,0%
429,W91ZRU07C0005,2100,0,$0,0%
430,FA860106C0015,5700,Empty,Empty,Empty
431,N4008013C3040,1700,Empty,Empty,Empty
432,W912DS24C0037,2100,0,$0,0%
433,GS09P11NPC0003,4740,0,$0,0%
434,W90BRJ15C0003,2100,,,
435,N6247316C3224,1700,Empty,Empty,Empty
436,W917BK08C0047,2100,0,$0,0%
437,W56HZV20CL858,2100,0,$0,0%
438,HSCG4207C3WN011,7008,0,$0,0%
439,AG32SDC120049,12H2,0,$0,0%
440,W911YP04C0025,2100,0,$0,0%
441,F6550103C0009,5700,Empty,Empty,Empty
442,FA461019CA038,5700,Empty,Empty,Empty
443,VA255C1968,3600,0,$0,0%
444,HQ003409L3017,97F5,Empty,Empty,Empty
445,DOLETA15C0070,1630,Empty,Empty,Empty
446,VA257C0663,3600,0,$0,0%
447,N6945019C5209,1700,Empty,Empty,Empty
448,W912ER09C0063,2100,Empty,Empty,Empty
449,W912KZ15C0001,2100,Empty,Empty,Empty
450,GS03P07AZC0014,4740,Empty,Empty,Empty
451,00262200210DV691C399,3600,Empty,Empty,Empty
452,N4008010C4402,1700,Empty,Empty,Empty
453,W911QY10C0087,2100,Empty,Empty,Empty
454,VA25915C0107,3600,Empty,Empty,Empty
455,GS11P08YEC0008,4740,Empty,Empty,Empty
456,36C24923C0044,3600,Empty,Empty,Empty
457,VA25012C0089,3600,Empty,Empty,Empty
458,VA24816C0222,3600,Empty,Empty,Empty
459,15B61721CW9R10001,1540,Empty,Empty,Empty
460,FA860105C0040,5700,Empty,Empty,Empty
461,W912L116C0017,2100,Empty,Empty,Empty
462,GS03P17QAC0008,4740,Empty,Empty,Empty
463,47PF0018C0066,4740,Empty,Empty,Empty
464,VA263C0964,3600,Empty,Empty,Empty
465,36C24918C0181,3600,Empty,Empty,Empty
466,47PJ0019C0033,4740,Empty,Empty,Empty
467,VA257C0203,3600,Empty,Empty,Empty
468,N4425516C0008,1700,Empty,Empty,Empty
469,GS07P10URC0038,4740,Empty,Empty,Empty
470,VA246C0600,3600,Empty,Empty,Empty
471,W9124X13C0055,2100,Empty,Empty,Empty
472,47PD0219C0009,4740,Empty,Empty,Empty
473,W917BE09C0028,2100,Empty,Empty,Empty
474,VA241C1874,3600,Empty,Empty,Empty
475,INF17PC00049,1448,Empty,Empty,Empty
476,W912DY22C0060,2100,,,
477,W912PL24C0023,2100,0,$0,0%
478,N6247817C1512,1700,Empty,Empty,Empty
479,47PB0220C0007,4740,Empty,Empty,Empty
480,FA301622C0042,5700,Empty,Empty,Empty
481,GS01P10NFC0002,4740,0,$0,0%
482,12639523C0113,12K3,Empty,Empty,Empty
483,GS03P11QPP0006,4740,Empty,Empty,Empty
484,VA24313C0243,3600,0,$0,0%
485,00262200309DV664C4788A,3600,0,$0,0%
486,VA250C0511,3600,0,$0,0%
487,GS11P14MAP0013,4740,0,$0,0%
488,NMA40103C0015,97AB,Empty,Empty,Empty
489,N6247315C5004,1700,Empty,Empty,Empty
490,AG4384C080009,12H2,0,$0,0%
491,GS03P16AZC7017,4740,,,
492,W912PM13C0007,2100,0,$0,0%
493,VA516C0015,3600,0,$0,0%
494,W91B4P11C0096,2100,0,$0,0%
495,1232SA20C0001,12H2,,,
496,FA813722C0027,5700,Empty,Empty,Empty
497,W9124Q06C0264,2100,0,$0,0%
498,FA890325C0002,5700,Empty,Empty,Empty
499,F0860203CK028,5700,Empty,Empty,Empty
500,36C24519C0223,3600,Empty,Empty,Empty
501,W9128F09C0042,2100,0,$0,0%
502,GS04P11EXC0084,4740,Empty,Empty,Empty
503,GS05P16SVC7044,4740,0,$0,0%
504,19AQMM24C0017,1900,0,$0,0%
505,FA304708C0036,5700,Empty,Empty,Empty
506,W56HZV11CL553,2100,0,$0,0%
507,VA24313C0270,3600,Empty,Empty,Empty
508,47PK1520C0013,4740,,,
509,INPC8147090049,1443,0,$0,0%
510,DACA6103H0002,2100,0,$0,0%
511,GS08P06JCC3044,4740,0,$0,0%
512,GS08P09JBP0168,4740,0,$0,0%
513,VA786A15C0015,3600,0,$0,0%
514,AG52B1C090028,12C2,0,$0,0%
515,W919QA10C0019,2100,Empty,Empty,Empty
516,W9126G15C0005,2100,Empty,Empty,Empty
517,V69DC635,3600,Empty,Empty,Empty
518,W9126G13C0075,2100,Empty,Empty,Empty
519,AG3142C150024,1205,Empty,Empty,Empty
520,AG9702C100180,12C2,Empty,Empty,Empty
521,W912BU22C0002,2100,Empty,Empty,Empty
522,AG82X9C090186,12C2,0,$0,0%
523,W917BK05C0061,2100,0,$0,0%
524,FA850105C0052,5700,Empty,Empty,Empty
525,W5J9JE12C0076,2100,0,$0,0%
526,W917BE07C0019,2100,0,$0,0%
527,N4008311C1026,1700,Empty,Empty,Empty
528,19AQMM23C0155,1900,0,$0,0%
529,00671200309DV671C6218A,3600,Empty,Empty,Empty
530,W912PL12C0024,2100,0,$0,0%
531,DEMA0006606,8900,0,$0,0%
532,DOCWC133F12CN0123,1330,0,$0,0%
533,GS10P08XCC0060,4740,0,$0,0%
534,AG67T0C130013,12C2,Empty,Empty,Empty
535,W912P911C0409,2100,0,$0,0%
536,FA570712C0023,5700,Empty,Empty,Empty
537,GS06P15TKC7015,4740,0,$0,0%
538,FA440710C0020,5700,Empty,Empty,Empty
539,GS03P10DXC0024,4740,0,$0,0%
540,W912GB09C0060,2100,0,$0,0%
541,12905B20C0017,12H2,,,
542,47PK1320C0003,4740,,,
543,N6247023C0004,1700,Empty,Empty,Empty
544,W912P823C0031,2100,Empty,Empty,Empty
545,GS04P16EXC7077,4740,0,$0,0%
546,36C25520C0071,3600,,,
547,VA69DC1294,3600,0,$0,0%
548,VA245RA0389,3600,,,
549,GS04P05EXC0044,4740,0,$0,0%
550,1240LU22C0009,12C2,,,
551,N4008020C0018,1700,Empty,Empty,Empty
552,W56HZV09CL558,2100,0,$0,0%
553,VA257C0765,3600,,,
554,GS04P10EXC0102,4740,0,$0,0%
555,INP17PC00267,1443,,,
556,FA301620C0068,5700,Empty,Empty,Empty
557,VA249C0495,3600,Empty,Empty,Empty
558,12805B24C0027,12H2,,,
559,VA528C0783,3600,,,
560,VA52812C0062,3600,0,$0,0%
561,N6945024C0091,1700,Empty,Empty,Empty
562,W912DQ24C4045,2100,,,
563,AG32KWC130013,12K3,,,
564,W912WJ10C0029,2100,Empty,Empty,Empty
565,SP310008C0035,97AS,Empty,Empty,Empty
566,W91B4M09C4002,2100,Empty,Empty,Empty
567,F0865003C0021,5700,Empty,Empty,Empty
568,W917BG08C0045,2100,Empty,Empty,Empty
569,VA69D13C0233,3600,Empty,Empty,Empty
570,FA301023C0038,5700,Empty,Empty,Empty
571,INP15PC00625,1443,Empty,Empty,Empty
572,VA24412C0546,3600,Empty,Empty,Empty
573,W91GF509C8114,2100,Empty,Empty,Empty
574,W9115113C0061,2100,Empty,Empty,Empty
575,NNJ07JF99C,8000,Empty,Empty,Empty
576,70B01C19C00000096,7014,Empty,Empty,Empty
577,V595C651,3600,Empty,Empty,Empty
578,47PG0917C0004,4740,Empty,Empty,Empty
579,DOLJ109629892,1605,Empty,Empty,Empty
580,47PM1024C0003,4740,Empty,Empty,Empty
581,W9126G24C0030,2100,0,$0,0%
582,GS05P06SNC3003,4740,0,$0,0%
583,INF501815C010,1448,0,$0,0%
584,V244C00205,3600,0,$0,0%
585,GS06P16GXC7026,4740,1,"$72,900",69.1%
586,GS09P12KZC0018,4740,,,
587,N4008011C4424,1700,Empty,Empty,Empty
588,GS07P16URC7023,4740,0,$0,0%
589,N4008017C0506,1700,Empty,Empty,Empty
590,W912K617C5001,2100,0,$0,0%
591,36C26224C0170,3600,0,$0,0%
592,FA701210C0016,5700,Empty,Empty,Empty
593,W50S7J20C0008,2100,0,$0,0%
594,W15QKN21C5019,2100,0,$0,0%
595,VA256C0404,3600,0,$0,0%
596,36C25619C0123,3600,0,$0,0%
597,FA441720C0012,5700,Empty,Empty,Empty
