Contract ID,Contracting Agency ID,Number of Sub-Award Transactions,Sub-Award Obligation Sum,Percent of Prime Award (Sub-Award)
47PM1024C0003,4740,Empty,Empty,Empty
W9126G24C0030,2100,Empty,Empty,Empty
GS05P06SNC3003,4740,Empty,Empty,Empty
INF501815C010,1448,Empty,Empty,Empty
V244C00205,3600,Empty,Empty,Empty
GS06P16GXC7026,4740,Empty,Empty,Empty
GS09P12KZC0018,4740,Empty,Empty,Empty
N4008011C4424,1700,Empty,Empty,Empty
GS07P16URC7023,4740,Empty,Empty,Empty
N4008017C0506,1700,Empty,Empty,Empty
W912K617C5001,2100,Empty,Empty,Empty
36C26224C0170,3600,Empty,Empty,Empty
FA701210C0016,5700,Empty,Empty,Empty
W50S7J20C0008,2100,Empty,Empty,Empty
W15QKN21C5019,2100,Empty,Empty,Empty
VA256C0404,3600,Empty,Empty,Empty
36C25619C0123,3600,Empty,Empty,Empty
FA441720C0012,5700,Empty,Empty,Empty
GS01P09NLC0018,4740,Empty,Empty,Empty
GS11P09YTC0337,4740,Empty,Empty,Empty
47PD0820C0002,4740,Empty,Empty,Empty
GS11P06YEC0072,4740,Empty,Empty,Empty
VA247C0124,3600,Empty,Empty,Empty
4568200308D43456830419,12C2,Empty,Empty,Empty
AG3K15C090011,12H2,Empty,Empty,Empty
VA257C0538,3600,Empty,Empty,Empty
GS06P11TNC0040,4740,Empty,Empty,Empty
GS05P17SCC0009,4740,Empty,Empty,Empty
W912QR12C0048,2100,Empty,Empty,Empty
GS11P08YEC0100,4740,Empty,Empty,Empty
GS09P17KLC0001,4740,Empty,Empty,Empty
36C24824C0071,3600,Empty,Empty,Empty
36C25024C0182,3600,Empty,Empty,Empty
47PK1620C0004,4740,Empty,Empty,Empty
W912LA18C8004,2100,Empty,Empty,Empty
W9127S18C6001,2100,Empty,Empty,Empty
INA12PC00341,1450,Empty,Empty,Empty
GS03P12DXC0009,4740,Empty,Empty,Empty
47PM1018C0030,4740,Empty,Empty,Empty
F0536CW10497,3300,Empty,Empty,Empty
VA24413C0579,3600,Empty,Empty,Empty
N6945024C0017,1700,Empty,Empty,Empty
VA786A15C0020,3600,Empty,Empty,Empty
GS09P11WNC0004,4740,Empty,Empty,Empty
VA786A12C0023,3600,Empty,Empty,Empty
W917BE09C0013,2100,Empty,Empty,Empty
W91B4P12C0032,2100,Empty,Empty,Empty
GS02P12PCC0021,4740,Empty,Empty,Empty
FA810117C0013,5700,Empty,Empty,Empty
SALMEC04C0008,1900,Empty,Empty,Empty
N4008507C1464,1700,Empty,Empty,Empty
TMHQ11C0075,2044,Empty,Empty,Empty
47PF0018C0078,4740,Empty,Empty,Empty
FA309906C0001,5700,Empty,Empty,Empty
36C24818C0131,3600,Empty,Empty,Empty
W9124M04C0032,2100,Empty,Empty,Empty
W9126G24C0005,2100,Empty,Empty,Empty
FA441717C0011,5700,Empty,Empty,Empty
W917BK05C0085,2100,Empty,Empty,Empty
47PF0018C0163,4740,Empty,Empty,Empty
W50SLF20C0003,2100,Empty,Empty,Empty
W91GY309C0054,2100,Empty,Empty,Empty
FA860107C0047,5700,Empty,Empty,Empty
GS08P10JCC0010,4740,Empty,Empty,Empty
DTFASW07C00091,6920,Empty,Empty,Empty
N4008517C5323,1700,Empty,Empty,Empty
VA261C0614,3600,Empty,Empty,Empty
N4008509C0171,1700,Empty,Empty,Empty
VA247C1667,3600,Empty,Empty,Empty
VA248C1598,3600,Empty,Empty,Empty
AG9A23509A2341M10,12C2,Empty,Empty,Empty
W912PQ19C8001,2100,Empty,Empty,Empty
47PE0120C0002,4740,Empty,Empty,Empty
N6945012C4323,1700,Empty,Empty,Empty
W9124E14C0014,2100,Empty,Empty,Empty
W91B4L09C0066,2100,Empty,Empty,Empty
INP13PC00141,1443,Empty,Empty,Empty
W9123809C0029,2100,Empty,Empty,Empty
VA255C1149,3600,Empty,Empty,Empty
FA820115C0029,5700,Empty,Empty,Empty
N4008015C0503,1700,Empty,Empty,Empty
GS04P13EXC0016,4740,Empty,Empty,Empty
VA24915C0190,3600,Empty,Empty,Empty
W9127823C0008,2100,Empty,Empty,Empty
N6247306C5607,1700,Empty,Empty,Empty
GS08P07JBP0067,4740,Empty,Empty,Empty
1232SC18C0004,12H2,Empty,Empty,Empty
697DCK18C00371,6920,Empty,Empty,Empty
W9124Q06C0261,2100,Empty,Empty,Empty
FA441817C0008,5700,Empty,Empty,Empty
N0042119C0050,1700,Empty,Empty,Empty
VA246C0293,3600,Empty,Empty,Empty
N6246703C0232,1700,Empty,Empty,Empty
GS04P08EXC0098,4740,Empty,Empty,Empty
W9126G12C0019,2100,Empty,Empty,Empty
DTFASA17C00402,6920,Empty,Empty,Empty
697DCK21C00179,6920,Empty,Empty,Empty
GS04P10EXC0056,4740,Empty,Empty,Empty
GS03P17QAC0005,4740,Empty,Empty,Empty
N4008518C9525,1700,Empty,Empty,Empty
N4008016C2013,1700,Empty,Empty,Empty
W912CA04C0019,2100,Empty,Empty,Empty
VA528C0559,3600,Empty,Empty,Empty
W91GFC09C0022,2100,Empty,Empty,Empty
VA263C1007,3600,Empty,Empty,Empty
DOLJ051A20001,1630,Empty,Empty,Empty
DTMA91C1600030,6938,Empty,Empty,Empty
FA440704C0007,5700,Empty,Empty,Empty
W912PP08C0012,2100,Empty,Empty,Empty
GS09P04KTC0022,4740,Empty,Empty,Empty
47PE0618C0035,4740,Empty,Empty,Empty
47PK0923C0003,4740,Empty,Empty,Empty
FA487709CC017,5700,Empty,Empty,Empty
VA25013C0029,3600,Empty,Empty,Empty
47PK0523C0006,4740,Empty,Empty,Empty
GS09P09WRC0008,4740,Empty,Empty,Empty
2032H320C00015,2001,Empty,Empty,Empty
W913FT06C0004,2100,Empty,Empty,Empty
AG32SCC130039,12H2,Empty,Empty,Empty
VA259C0723,3600,Empty,Empty,Empty
12905B19C0019,12H2,Empty,Empty,Empty
36C77622C0068,3600,Empty,Empty,Empty
VA25617C0221,3600,Empty,Empty,Empty
GS04P07RAP0102,4740,Empty,Empty,Empty
VA263C0495,3600,Empty,Empty,Empty
FA301620C0007,5700,Empty,Empty,Empty
W911YP09C0014,2100,Empty,Empty,Empty
N6945017C6814,1700,Empty,Empty,Empty
GS08P09JBP0011,4740,Empty,Empty,Empty
FA813722C0006,5700,Empty,Empty,Empty
VA26214C0125,3600,Empty,Empty,Empty
GS09P11WFC0004,4740,Empty,Empty,Empty
GS02P16DTC7019,4740,Empty,Empty,Empty
VA255C1297,3600,Empty,Empty,Empty
AG0261C130017,12C2,Empty,Empty,Empty
INPC5160070038,1443,Empty,Empty,Empty
W9124719C0029,2100,Empty,Empty,Empty
W912PL20C0021,2100,Empty,Empty,Empty
INPC9910050901,1443,Empty,Empty,Empty
VA25016C0001,3600,Empty,Empty,Empty
140P1423C0005,1443,Empty,Empty,Empty
GS10P07XJC0084,4740,Empty,Empty,Empty
VA246C0471,3600,Empty,Empty,Empty
AG5114C070024,12H2,Empty,Empty,Empty
N3319115C1216,1700,Empty,Empty,Empty
FA283519CA008,5700,Empty,Empty,Empty
GS03P06PSM0003,4740,Empty,Empty,Empty
VA249C0892,3600,Empty,Empty,Empty
36C25918C0185,3600,Empty,Empty,Empty
6923G219C000004,6938,Empty,Empty,Empty
12805B24C0026,12H2,Empty,Empty,Empty
GS11P08YTC0185,4740,Empty,Empty,Empty
00006200309D601813C422,1448,Empty,Empty,Empty
INP12PC91205,1443,Empty,Empty,Empty
VA78615C0124,3600,Empty,Empty,Empty
W912GB16C0036,2100,Empty,Empty,Empty
SAQMMA08C0234,1900,Empty,Empty,Empty
47PE0219C0008,4740,Empty,Empty,Empty
W15QKN20C5009,2100,Empty,Empty,Empty
36C26323C0046,3600,Empty,Empty,Empty
W5K9FH11C0189,2100,Empty,Empty,Empty
FA441815C0006,5700,Empty,Empty,Empty
GS09P10WDC0017,4740,Empty,Empty,Empty
FA667019CA010,5700,Empty,Empty,Empty
140P4518C0025,1443,Empty,Empty,Empty
V573C543,3600,Empty,Empty,Empty
GS04P10EXC0078,4740,Empty,Empty,Empty
W9123806C0009,2100,Empty,Empty,Empty
12305B19C0017,12H2,Empty,Empty,Empty
N6274207C1332,1700,Empty,Empty,Empty
VA243RA0343,3600,Empty,Empty,Empty
DTFAWN12C00095,6920,Empty,Empty,Empty
FA480019CA052,5700,Empty,Empty,Empty
FA813721C0024,5700,Empty,Empty,Empty
AG84N8C120001,12C2,Empty,Empty,Empty
GS08P12VPC0033,4740,Empty,Empty,Empty
VA248C1197,3600,Empty,Empty,Empty
GS11P08NWC0049,4740,Empty,Empty,Empty
GS07P09UKP0100,4740,Empty,Empty,Empty
W50S6Z20C0009,2100,Empty,Empty,Empty
SLI60005C0012,1900,Empty,Empty,Empty
N4008518C0637,1700,Empty,Empty,Empty
W91LV209C0074,2100,Empty,Empty,Empty
V689C996,3600,Empty,Empty,Empty
FA304712C0043,5700,Empty,Empty,Empty
GS11P10MAM0556,4740,Empty,Empty,Empty
GS11P15YEC0035,4740,Empty,Empty,Empty
SIZ10013C0001,1900,Empty,Empty,Empty
GS09P04KYC0006,4740,Empty,Empty,Empty
W913FT06C0052,2100,Empty,Empty,Empty
FA304710C0088,5700,Empty,Empty,Empty
AG32SDC120015,12H2,Empty,Empty,Empty
W912PL23C0023,2100,Empty,Empty,Empty
FA521504C0029,5700,Empty,Empty,Empty
N4008512C1726,1700,Empty,Empty,Empty
FA440708C0010,5700,Empty,Empty,Empty
GS10P10XJC0016,4740,Empty,Empty,Empty
GS04P06REC0033,4740,Empty,Empty,Empty
DTFAGL08C00012,6920,Empty,Empty,Empty
VA251C1115,3600,Empty,Empty,Empty
GS09P08WRC0013,4740,Empty,Empty,Empty
W5J9JE12C0124,2100,Empty,Empty,Empty
VA258C0213,3600,Empty,Empty,Empty
140P8318C0007,1443,Empty,Empty,Empty
W912JM14C0008,2100,Empty,Empty,Empty
W9124712C0047,2100,Empty,Empty,Empty
N6945014C2543,1700,Empty,Empty,Empty
36C25819C0139,3600,Empty,Empty,Empty
XA000200307DGS10P03XAC0077,4740,Empty,Empty,Empty
GS09P09KZC0017,4740,Empty,Empty,Empty
36C25919C0212,3600,Empty,Empty,Empty
HHSD254200616795C,7523,Empty,Empty,Empty
VA243C0898,3600,Empty,Empty,Empty
GS10P14XJC0027,4740,Empty,Empty,Empty
FA813719CA016,5700,Empty,Empty,Empty
N6945010C4317,1700,Empty,Empty,Empty
VA248C1403,3600,Empty,Empty,Empty
VA101F13C00192,3600,Empty,Empty,Empty
W56HZV13CL556,2100,Empty,Empty,Empty
INF601814C111,1448,Empty,Empty,Empty
V247C04738A,3600,Empty,Empty,Empty
GS11P08YTC0359,4740,Empty,Empty,Empty
W912JM08C0026,2100,Empty,Empty,Empty
VA69D15C0274,3600,Empty,Empty,Empty
DEWA0002792,8900,Empty,Empty,Empty
W911SD17C0015,2100,Empty,Empty,Empty
GS11P12YTC0172,4740,Empty,Empty,Empty
W91B4N19C3000,2100,Empty,Empty,Empty
W912DR19C0023,2100,Empty,Empty,Empty
VA259C0825,3600,Empty,Empty,Empty
36C25219C0191,3600,Empty,Empty,Empty
47PK0722C0004,4740,Empty,Empty,Empty
GS08P04JCC0001,4740,Empty,Empty,Empty
FA286011C0043,5700,Empty,Empty,Empty
HQ003422C0133,97F5,Empty,Empty,Empty
N4008516C1429,1700,Empty,Empty,Empty
AG9A23C120018,12C2,Empty,Empty,Empty
GS04P12EXC0128,4740,Empty,Empty,Empty
N6945009C4100,1700,Empty,Empty,Empty
DOCSB134116CN0021,1341,Empty,Empty,Empty
GS06P13TEC0032,4740,Empty,Empty,Empty
GS04P10EXC0032,4740,Empty,Empty,Empty
AG3K15503K1560300,12H2,Empty,Empty,Empty
36C26119C0094,3600,Empty,Empty,Empty
VA247C0838,3600,Empty,Empty,Empty
W9123609C0036,2100,Empty,Empty,Empty
DEWA0000448,8900,Empty,Empty,Empty
GS04P09RAC0078,4740,Empty,Empty,Empty
N4008013C2095,1700,Empty,Empty,Empty
W5J9JE18C0011,2100,Empty,Empty,Empty
47PE0220C0011,4740,Empty,Empty,Empty
47PK0621C0008,4740,Empty,Empty,Empty
DTFAAC12C00009,6920,Empty,Empty,Empty
N6247309C1838,1700,Empty,Empty,Empty
36C24418C0171,3600,Empty,Empty,Empty
VA25613C0140,3600,Empty,Empty,Empty
INP11PX75245,1443,Empty,Empty,Empty
70Z02824CMIAM0067,7008,Empty,Empty,Empty
W5J9JE11C0001,2100,Empty,Empty,Empty
W912DR06C0012,2100,Empty,Empty,Empty
VA24516C0107,3600,Empty,Empty,Empty
47PD0224C0007,4740,Empty,Empty,Empty
47PE0218C0001,4740,Empty,Empty,Empty
12405B22C0007,12H2,Empty,Empty,Empty
FA860107C0005,5700,Empty,Empty,Empty
AG447UC080091,12C2,Empty,Empty,Empty
N4008013C0151,1700,Empty,Empty,Empty
VA69D15C0219,3600,Empty,Empty,Empty
INP16PC00285,1443,Empty,Empty,Empty
36C25818C0129,3600,Empty,Empty,Empty
GS08P14JBP0033,4740,Empty,Empty,Empty
W917BG08C0077,2100,Empty,Empty,Empty
VA24714C0326,3600,Empty,Empty,Empty
W912DW18C0036,2100,Empty,Empty,Empty
GS04P04LCC0066,4740,Empty,Empty,Empty
N4008024C0010,1700,Empty,Empty,Empty
AG9A47C120012,12C2,Empty,Empty,Empty
N4008018C0005,1700,Empty,Empty,Empty
GS11P13ZGC0112,4740,Empty,Empty,Empty
N6945012C6831,1700,Empty,Empty,Empty
12445522C0002,12C2,Empty,Empty,Empty
VA258RA0250,3600,Empty,Empty,Empty
VA250C0453,3600,Empty,Empty,Empty
W912KC07C0005,2100,Empty,Empty,Empty
N4008306C4242,1700,Empty,Empty,Empty
FA441706C0020,5700,Empty,Empty,Empty
V629Z70003,3600,Empty,Empty,Empty
GS07P16URC7015,4740,Empty,Empty,Empty
W912DR21C0014,2100,Empty,Empty,Empty
V649C03988A,3600,Empty,Empty,Empty
FA667004C0012,5700,Empty,Empty,Empty
W911S708C0007,2100,Empty,Empty,Empty
VA24913C0162,3600,Empty,Empty,Empty
SP330016C0035,97AS,Empty,Empty,Empty
GS11P17YMC0025,4740,Empty,Empty,Empty
RA000200303DGS04P03RAC0056,4740,Empty,Empty,Empty
VA248C1037,3600,Empty,Empty,Empty
47PM1018C0028,4740,Empty,Empty,Empty
GS09P16WQC7026,4740,Empty,Empty,Empty
GS10P10XAC0032,4740,Empty,Empty,Empty
N0042121C0029,1700,Empty,Empty,Empty
N6247311C1623,1700,Empty,Empty,Empty
VA263C1019,3600,Empty,Empty,Empty
HSCG8308N3WV005,7008,Empty,Empty,Empty
GS10P11XAC0004,4740,Empty,Empty,Empty
GS11P06YTP0226,4740,Empty,Empty,Empty
W911KB11C0025,2100,Empty,Empty,Empty
FA468624C0009,5700,Empty,Empty,Empty
36C24620C0072,3600,Empty,Empty,Empty
W911XK11C0012,2100,Empty,Empty,Empty
GS06P09TKC0019,4740,Empty,Empty,Empty
W91B4N11C8124,2100,Empty,Empty,Empty
F4168903C0027,5700,Empty,Empty,Empty
36C25919C0021,3600,Empty,Empty,Empty
36C24220C0177,3600,Empty,Empty,Empty
47PK1221C0014,4740,Empty,Empty,Empty
INF601818C630,1448,Empty,Empty,Empty
GS11P08YTC0059,4740,Empty,Empty,Empty
N0042122C0038,1700,Empty,Empty,Empty
NNJ06HB44C,8000,Empty,Empty,Empty
DTFAWN16C00338,6920,Empty,Empty,Empty
W919QC11C0061,2100,Empty,Empty,Empty
W912PP10C0009,2100,Empty,Empty,Empty
DABK3303C0008,2100,Empty,Empty,Empty
SP330009C0021,97AS,Empty,Empty,Empty
W9126G05C0041,2100,Empty,Empty,Empty
GS04P10EXC0139,4740,Empty,Empty,Empty
N6247002C2038,1700,Empty,Empty,Empty
70FA2024C00000016,7022,Empty,Empty,Empty
AG04GGC140013,12C2,Empty,Empty,Empty
FA850105C0038,5700,Empty,Empty,Empty
VA258C0292,3600,Empty,Empty,Empty
GS11P07YTC0365,4740,Empty,Empty,Empty
N6871105C2205,1700,Empty,Empty,Empty
VA25913C0389,3600,Empty,Empty,Empty
36C24220C0075,3600,Empty,Empty,Empty
N6945009C3127,1700,Empty,Empty,Empty
F0466603C0048,5700,Empty,Empty,Empty
FA448415C0036,5700,Empty,Empty,Empty
W5J9JE12C0066,2100,Empty,Empty,Empty
VA249C0245,3600,Empty,Empty,Empty
W5KA4N12C0038,2100,Empty,Empty,Empty
V247C03758A,3600,Empty,Empty,Empty
W912PL11C0001,2100,Empty,Empty,Empty
SAO50012C0009,1900,Empty,Empty,Empty
36E77619C0049,3600,Empty,Empty,Empty
36C25524C0032,3600,Empty,Empty,Empty
VA250C0257,3600,Empty,Empty,Empty
FA286012C0044,5700,Empty,Empty,Empty
VA69D15C0017,3600,Empty,Empty,Empty
GS11P16YMC7072,4740,Empty,Empty,Empty
VA248C0047,3600,Empty,Empty,Empty
VA248C0677,3600,Empty,Empty,Empty
1333ND21CNB190024,1341,Empty,Empty,Empty
140P5119C0056,1443,Empty,Empty,Empty
N6945009C3573,1700,Empty,Empty,Empty
VA255C0068,3600,Empty,Empty,Empty
VA246P0293,3600,Empty,Empty,Empty
VA256C0688,3600,Empty,Empty,Empty
GS07P09UFC0010,4740,Empty,Empty,Empty
W912P713C0004,2100,Empty,Empty,Empty
DOLJ079625558,1605,Empty,Empty,Empty
N4008517C0542,1700,Empty,Empty,Empty
INF09PC75015,1448,Empty,Empty,Empty
W912DR20C0078,2100,Empty,Empty,Empty
N4008519C5707,1700,Empty,Empty,Empty
V626C673,3600,Empty,Empty,Empty
VA244C1277,3600,Empty,Empty,Empty
FA441820C0012,5700,Empty,Empty,Empty
GS03P09QKC0071,4740,Empty,Empty,Empty
36C24119C0009,3600,Empty,Empty,Empty
FA813724C0006,5700,Empty,Empty,Empty
FA485511C0008,5700,Empty,Empty,Empty
VA256C0636,3600,Empty,Empty,Empty
GS03P12AZC0053,4740,Empty,Empty,Empty
W9124716C0028,2100,Empty,Empty,Empty
NNG14WA46C,8000,Empty,Empty,Empty
FA570217C0021,5700,Empty,Empty,Empty
W91QV120C0126,2100,Empty,Empty,Empty
VA263C0661,3600,Empty,Empty,Empty
12445523C0008,12C2,Empty,Empty,Empty
FA810119C0011,5700,Empty,Empty,Empty
FA255023C0022,5700,Empty,Empty,Empty
FA465406C0007,5700,Empty,Empty,Empty
VA69D15C0039,3600,Empty,Empty,Empty
VA24717C0070,3600,Empty,Empty,Empty
GS04P12RAC0006,4740,Empty,Empty,Empty
W913FT07C0002,2100,Empty,Empty,Empty
W912QR16C0012,2100,Empty,Empty,Empty
GS11P10MAM0318,4740,Empty,Empty,Empty
W9124M16C0016,2100,Empty,Empty,Empty
VA528RA0668,3600,Empty,Empty,Empty
W5J9JE10C0070,2100,Empty,Empty,Empty
HHSD200201459849C,7523,Empty,Empty,Empty
W9136418C0006,2100,Empty,Empty,Empty
W9127Q20C0010,2100,Empty,Empty,Empty
N6660424C0576,1700,Empty,Empty,Empty
47PM0620C0005,4740,Empty,Empty,Empty
VA244RA1037,3600,Empty,Empty,Empty
36C24221C0011,3600,Empty,Empty,Empty
HQ003416C0097,97F5,Empty,Empty,Empty
47PK1722C0022,4740,Empty,Empty,Empty
FA460018C0005,5700,Empty,Empty,Empty
F3360103C0030,5700,Empty,Empty,Empty
N6246700C0400,1700,Empty,Empty,Empty
FA282320C0044,5700,Empty,Empty,Empty
VA24413C0358,3600,Empty,Empty,Empty
FA441610C0026,5700,Empty,Empty,Empty
VA24115C0111,3600,Empty,Empty,Empty
GS09P99KTC0020,4740,Empty,Empty,Empty
W917BK08C0016,2100,Empty,Empty,Empty
GS08P11JBP0025,4740,Empty,Empty,Empty
VA515C0016,3600,Empty,Empty,Empty
GS09P15WQC7012,4740,Empty,Empty,Empty
W5J9JE15C0028,2100,Empty,Empty,Empty
DTFAWP07C00244,6920,Empty,Empty,Empty
VA263C0433,3600,Empty,Empty,Empty
W912KC08C0016,2100,Empty,Empty,Empty
GS04P06EWC0137,4740,Empty,Empty,Empty
VA241C2192,3600,Empty,Empty,Empty
140L0619C0034,1422,Empty,Empty,Empty
W912ER19C0016,2100,Empty,Empty,Empty
W9124722C0103,2100,Empty,Empty,Empty
GS11P08YEC0169,4740,Empty,Empty,Empty
VA528C0831,3600,Empty,Empty,Empty
GS08P12JFC0133,4740,Empty,Empty,Empty
N6945007C3567,1700,Empty,Empty,Empty
VA26312C0083,3600,Empty,Empty,Empty
140A2324C0030,1450,Empty,Empty,Empty
V528A8C5379,3600,Empty,Empty,Empty
GS10P04XAC0063,4740,Empty,Empty,Empty
N4008509C3218,1700,Empty,Empty,Empty
GS09P06KTC3015,4740,Empty,Empty,Empty
V691C05078A,3600,Empty,Empty,Empty
VA258C0338,3600,Empty,Empty,Empty
GS11P10YTC0155,4740,Empty,Empty,Empty
W9124N08C0045,2100,Empty,Empty,Empty
HQ003409L3026,97F5,Empty,Empty,Empty
VA26312C0082,3600,Empty,Empty,Empty
FA282305C0005,5700,Empty,Empty,Empty
W911S710C0065,2100,Empty,Empty,Empty
VA516C0022,3600,Empty,Empty,Empty
W912DY22C0055,2100,Empty,Empty,Empty
W9124Q06C0292,2100,Empty,Empty,Empty
F0865003C0020,5700,Empty,Empty,Empty
W912QR07C0061,2100,Empty,Empty,Empty
V691C05758A,3600,Empty,Empty,Empty
GS11P16YEC7090,4740,Empty,Empty,Empty
N6871103C3517,1700,Empty,Empty,Empty
47PK1718C0005,4740,Empty,Empty,Empty
47PD0823C0013,4740,Empty,Empty,Empty
N6274206C1309,1700,Empty,Empty,Empty
W9124722C0110,2100,Empty,Empty,Empty
47PF0020C0028,4740,Empty,Empty,Empty
AG91U4C060012,12C2,Empty,Empty,Empty
36C24921C0076,3600,Empty,Empty,Empty
N4425503C1026,1700,Empty,Empty,Empty
N6247306C4355,1700,Empty,Empty,Empty
VA24217C0121,3600,Empty,Empty,Empty
140P2018C0005,1443,Empty,Empty,Empty
FA489718C3003,5700,Empty,Empty,Empty
N6247306C6025,1700,Empty,Empty,Empty
VA241C2091,3600,Empty,Empty,Empty
N6945016C6229,1700,Empty,Empty,Empty
W917PM08C0065,2100,Empty,Empty,Empty
GS06P12TNC0022,4740,Empty,Empty,Empty
W912KC14C0008,2100,Empty,Empty,Empty
VA251C0155,3600,Empty,Empty,Empty
GS03P12DXC0041,4740,Empty,Empty,Empty
N3319116C1413,1700,Empty,Empty,Empty
GS04P10EXC0040,4740,Empty,Empty,Empty
W912DY23C0026,2100,Empty,Empty,Empty
W912J615C0002,2100,Empty,Empty,Empty
W912L611C0002,2100,Empty,Empty,Empty
W911KB13C0016,2100,Empty,Empty,Empty
DTFAEN12C00445,6920,Empty,Empty,Empty
V693C511,3600,Empty,Empty,Empty
GS09P02KTC0037,4740,Empty,Empty,Empty
15B41019CU7F30001,1540,Empty,Empty,Empty
GS03P09QKC0051,4740,Empty,Empty,Empty
V691P7231,3600,Empty,Empty,Empty
1232SC18C0046,12H2,Empty,Empty,Empty
W9124Q06C0180,2100,Empty,Empty,Empty
FA252117C0026,5700,Empty,Empty,Empty
36C25619C0124,3600,Empty,Empty,Empty
W912EK17C0029,2100,Empty,Empty,Empty
36C26223C0108,3600,Empty,Empty,Empty
F4161203C0029,5700,Empty,Empty,Empty
47PE0220C0003,4740,Empty,Empty,Empty
AG32SCC140079,12H2,Empty,Empty,Empty
N4008518C6108,1700,Empty,Empty,Empty
VA25616C0118,3600,Empty,Empty,Empty
0069D200309DV69DC605,3600,Empty,Empty,Empty
W90U4210C4062,2100,Empty,Empty,Empty
DTFAEN11C00259,6920,Empty,Empty,Empty
36C10F18C3376,3600,Empty,Empty,Empty
W9127S09C6012,2100,Empty,Empty,Empty
VA26213C0108,3600,Empty,Empty,Empty
DAHA3503C0023,2100,Empty,Empty,Empty
FA570712C0016,5700,Empty,Empty,Empty
W91QV116C0096,2100,Empty,Empty,Empty
GS11P10YEC0093,4740,Empty,Empty,Empty
GS11P13MAP0211,4740,Empty,Empty,Empty
GS08P12JFC0131,4740,Empty,Empty,Empty
GS05P05SAC0044,4740,Empty,Empty,Empty
VA24913C0218,3600,Empty,Empty,Empty
AG32SDC150050,12H2,Empty,Empty,Empty
47PF0018C0079,4740,Empty,Empty,Empty
GS11P07YTC0221,4740,Empty,Empty,Empty
N6945022C0019,1700,Empty,Empty,Empty
N4008517C5311,1700,Empty,Empty,Empty
W912HN24C4004,2100,Empty,Empty,Empty
GS11P04MKC0040,4740,Empty,Empty,Empty
DOCSB134110CN0024,1341,Empty,Empty,Empty
W9124M08C0044,2100,Empty,Empty,Empty
SAQMMA09C0299,1900,Empty,Empty,Empty
83D5200307D5483D534,12C2,Empty,Empty,Empty
VA259C0224,3600,Empty,Empty,Empty
W912C611C0040,2100,Empty,Empty,Empty
W9124M04C0031,2100,Empty,Empty,Empty
W912KZ19C5001,2100,Empty,Empty,Empty
W9126G09C0011,2100,Empty,Empty,Empty
VA261C0985,3600,Empty,Empty,Empty
VA244C1843,3600,Empty,Empty,Empty
VA246C0254,3600,Empty,Empty,Empty
N6247205C0041,1700,Empty,Empty,Empty
N4008011C4417,1700,Empty,Empty,Empty
N6247324C3003,1700,Empty,Empty,Empty
W91B4M09C4076,2100,Empty,Empty,Empty
GS04P12EXC0051,4740,Empty,Empty,Empty
W9123613C0017,2100,Empty,Empty,Empty
W917BE06C0020,2100,Empty,Empty,Empty
GS11P04ZGC0226,4740,Empty,Empty,Empty
N6945010C4129,1700,Empty,Empty,Empty
FA480915CC005,5700,Empty,Empty,Empty
INF17PC00019,1448,Empty,Empty,Empty
47PD0119C0008,4740,Empty,Empty,Empty
FA810118C0026,5700,Empty,Empty,Empty
47PG0918C0006,4740,Empty,Empty,Empty
W91SMC18C7005,2100,Empty,Empty,Empty
FA448806C0002,5700,Empty,Empty,Empty
EPC06101,6800,Empty,Empty,Empty
GS09P08WJC0028,4740,Empty,Empty,Empty
VA26217C0279,3600,Empty,Empty,Empty
EPC10016,6800,Empty,Empty,Empty
36C25018C0236,3600,Empty,Empty,Empty
AG9457C080003,12C3,Empty,Empty,Empty
VA247C0428,3600,Empty,Empty,Empty
W25G1V11C0052,2100,Empty,Empty,Empty
GS01P08NFC0013,4740,Empty,Empty,Empty
HSFLC06C00003,7015,Empty,Empty,Empty
N4019211C6018,1700,Empty,Empty,Empty
W91GF509C8192,2100,Empty,Empty,Empty
INP17PC00519,1443,Empty,Empty,Empty
W912PL18C0015,2100,Empty,Empty,Empty
FA252119CA008,5700,Empty,Empty,Empty
47PK0522C0002,4740,Empty,Empty,Empty
VA24813C0253,3600,Empty,Empty,Empty
GS08P08VJP0048,4740,Empty,Empty,Empty
36C26223C0279,3600,Empty,Empty,Empty
V564C3518A,3600,Empty,Empty,Empty
36C25022C0115,3600,Empty,Empty,Empty
GS04P04RAC0012,4740,Empty,Empty,Empty
FA441710C0006,5700,Empty,Empty,Empty
GS11P11YEC0094,4740,Empty,Empty,Empty
AG4D90C170020,12C3,Empty,Empty,Empty
FA663324C0003,5700,Empty,Empty,Empty
GS08P09JCC0017,4740,Empty,Empty,Empty
FA480317C0002,5700,Empty,Empty,Empty
W9124718C0014,2100,Empty,Empty,Empty
VA260C0481,3600,Empty,Empty,Empty
DTFAWN15C00179,6920,Empty,Empty,Empty
47PA0319C0001,4740,Empty,Empty,Empty
HSCG8215CPMV120,7008,Empty,Empty,Empty
DTFASA17C00227,6920,Empty,Empty,Empty
VA250C0260,3600,Empty,Empty,Empty
47PH0419C0010,4740,Empty,Empty,Empty
70B01C18C00000190,7014,Empty,Empty,Empty
GS05P14SVC0045,4740,Empty,Empty,Empty
W9127804C0056,2100,Empty,Empty,Empty
VA52813C0105,3600,Empty,Empty,Empty
