,Contract ID,Contracting Agency ID,Number of Sub-Award Transactions,Sub-Award Obligation Sum,Percent of Prime Award (Sub-Award)
1473,FA665609C0007,5700,Empty,Empty,Empty
1474,W5J9JE23C0004,2100,Empty,Empty,Empty
1475,V261C2594,3600,0,$0,0%
1476,AG3395C090028,12C2,Empty,Empty,Empty
1477,00516200309DV516C957,3600,0,$0,0%
1478,W9124711C0006,2100,,,
1479,36C25024C0128,3600,0,$0,0%
1480,W912DY11C0026,2100,,,
1481,W9124Q08C0550,2100,0,$0,0%
1482,VA244C2029,3600,,,
1483,GS00P13CYC0012,4740,Empty,Empty,Empty
1484,47PD1019C0001,4740,,,
1485,V575C185,3600,Empty,Empty,Empty
1486,VA255C1169,3600,,,
1487,47PM0324C0004,4740,,,
1488,W9128F12C0011,2100,0,$0,0%
1489,W912CL07C0012,2100,,,
1490,VA24717C0186,3600,,,
1491,47PF0024C0026,4740,Empty,Empty,Empty
1492,V255C657A10331,3600,Empty,Empty,Empty
1493,DTCG8202C3WCA17,7008,Empty,Empty,Empty
1494,N6247317C3408,1700,Empty,Empty,Empty
1495,GS11P04MKC0061,4740,Empty,Empty,Empty
1496,N4008517C9313,1700,Empty,Empty,Empty
1497,W50S9E22C0003,2100,Empty,Empty,Empty
1498,47PD1018C0010,4740,Empty,Empty,Empty
1499,GS11P09YTC0082,4740,Empty,Empty,Empty
1500,INPC6520040002,1443,Empty,Empty,Empty
1501,INPC1117050032,1443,Empty,Empty,Empty
1502,INP15PC00546,1443,Empty,Empty,Empty
1503,FA462606C0014,5700,Empty,Empty,Empty
1504,GS03P15QNC7006,4740,Empty,Empty,Empty
1505,697DCK24C00089,6920,Empty,Empty,Empty
1506,GS03P04QNC0089,4740,Empty,Empty,Empty
1507,VA263C0477,3600,Empty,Empty,Empty
1508,AG4283C070028,12C2,Empty,Empty,Empty
1509,W9124Q06C0159,2100,Empty,Empty,Empty
1510,VA244C1800,3600,Empty,Empty,Empty
1511,VA25015C0090,3600,Empty,Empty,Empty
1512,W912EF17C0016,2100,Empty,Empty,Empty
1513,GS06P05THC0004,4740,Empty,Empty,Empty
1514,DABR0104C0008,2100,Empty,Empty,Empty
1515,W917PM07C0027,2100,Empty,Empty,Empty
1516,F08CC10069,3300,Empty,Empty,Empty
1517,VA248C1382,3600,Empty,Empty,Empty
1518,FA461013C0032,5700,Empty,Empty,Empty
1519,47PC0220C0001,4740,,,
1520,47PM0020C0001,4740,,,
1521,47PF0020C0057,4740,,,
1522,GS11P15YTC0188,4740,0,$0,0%
1523,SGE50009C0040,1900,0,$0,0%
1524,VA255C1145,3600,0,$0,0%
1525,W9124Q14C0016,2100,0,$0,0%
1526,47PH0618C0007,4740,,,
1527,VA24813C0268,3600,0,$0,0%
1528,VA25916C0089,3600,0,$0,0%
1529,GS08P14JBP0015,4740,,,
1530,N6247312C2213,1700,Empty,Empty,Empty
1531,47PK0921C0001,4740,,,
1532,N4008022C0002,1700,Empty,Empty,Empty
1533,W912L509C0001,2100,0,$0,0%
1534,47PK0722C0007,4740,,,
1535,JF000200303DGS08P03JFC0004,4740,0,$0,0%
1536,V246C00231,3600,0,$0,0%
1537,GS09P06WRC3006,4740,0,$0,0%
1538,FA671219CA007,5700,Empty,Empty,Empty
1539,W5J9JE12C0050,2100,0,$0,0%
1540,140P5122C0015,1443,,,
1541,FA330020C0018,5700,Empty,Empty,Empty
1542,VA248C0490,3600,0,$0,0%
1543,W911RZ08C0019,2100,Empty,Empty,Empty
1544,V247C05558A,3600,0,$0,0%
1545,HSCG8211CPMVA23,7008,0,$0,0%
1546,W9127S11C6029,2100,0,$0,0%
1547,VA257C0216,3600,0,$0,0%
1548,W912PP24C0009,2100,0,$0,0%
1549,VA261C0509,3600,,,
1550,VA246C0288,3600,0,$0,0%
1551,VA244C1928,3600,0,$0,0%
1552,GS09P03KYC0066,4740,Empty,Empty,Empty
1553,47PM1021C0003,4740,Empty,Empty,Empty
1554,36C24818C0170,3600,Empty,Empty,Empty
1555,VA101CFMC0073,3600,0,$0,0%
1556,W5K9UR11C7012,2100,0,$0,0%
1557,W912QR08C0019,2100,0,$0,0%
1558,GS08P12JBP0141,4740,Empty,Empty,Empty
1559,HSCG3109N6SA367,7008,0,$0,0%
1560,W91QV123C0030,2100,Empty,Empty,Empty
1561,VA246C0563,3600,0,$0,0%
1562,W91QEY09C0013,2100,0,$0,0%
1563,W912HP15C0020,2100,0,$0,0%
1564,VA263C0990,3600,0,$0,0%
1565,VA25912C0311,3600,0,$0,0%
1566,VA24814C0195,3600,0,$0,0%
1567,W912PP18C0026,2100,,,
1568,GS11P10YTC0247,4740,0,$0,0%
1569,47PD0219C0003,4740,,,
1570,GS09P14KZC0006,4740,Empty,Empty,Empty
1571,DAHA3503C0015,2100,,,
1572,VA24816C0176,3600,0,$0,0%
1573,N4008011C4410,1700,Empty,Empty,Empty
1574,GS08P13JAC0021,4740,,,
1575,V663C48404,3600,Empty,Empty,Empty
1576,V678C08348A,3600,Empty,Empty,Empty
1577,W912QR06C0030,2100,0,$0,0%
1578,W9124J08C0049,2100,,,
1579,NGA17FC2264LS,3355,,,
1580,FA255024C0004,5700,Empty,Empty,Empty
1581,W91B4M10C4032,2100,0,$0,0%
1582,GS04P03EXC0068,4740,0,$0,0%
1583,W9126G05C0012,2100,0,$0,0%
1584,DOCWC133C07CN0317,1330,0,$0,0%
1585,47PD1218C0005,4740,,,
1586,47PK2121C0004,4740,,,
1587,GS11P06YTC0427,4740,0,$0,0%
1588,W9124724C0012,2100,Empty,Empty,Empty
1589,VA255C0713,3600,0,$0,0%
1590,HHSD200200301447C,7523,0,$0,0%
1591,N4008508C1400,1700,Empty,Empty,Empty
1592,W911YP04C0005,2100,Empty,Empty,Empty
1593,GS01P09NFC0048,4740,Empty,Empty,Empty
1594,VA256C1303,3600,Empty,Empty,Empty
1595,12034319C0029,12C2,Empty,Empty,Empty
1596,GS04P10EWC0091,4740,Empty,Empty,Empty
1597,47PE0520C0006,4740,Empty,Empty,Empty
1598,36C24623C0013,3600,Empty,Empty,Empty
1599,GS05P07FBC0010,4740,Empty,Empty,Empty
1600,W50S8520C0009,2100,Empty,Empty,Empty
1601,ING10PC00108,1434,Empty,Empty,Empty
1602,DOLJ041A10042,1630,Empty,Empty,Empty
1603,N4008507C4403,1700,Empty,Empty,Empty
1604,W91GFL10C0013,2100,Empty,Empty,Empty
1605,47PD0623C0002,4740,Empty,Empty,Empty
1606,W9124724C0077,2100,Empty,Empty,Empty
1607,W912PP09C0006,2100,Empty,Empty,Empty
1608,GS09P15WAC7008,4740,Empty,Empty,Empty
1609,W917BE06C0015,2100,Empty,Empty,Empty
1610,INPC8132090017,1443,Empty,Empty,Empty
1611,W9124N10C0120,2100,Empty,Empty,Empty
1612,VA260C0502,3600,Empty,Empty,Empty
1613,N4008516C7709,1700,Empty,Empty,Empty
1614,VA262C0161,3600,Empty,Empty,Empty
1615,W50S7Z22C0005,2100,Empty,Empty,Empty
1616,47PK0917C0014,4740,Empty,Empty,Empty
1617,140L1720C0005,1422,Empty,Empty,Empty
1618,GS07P10UYC0003,4740,Empty,Empty,Empty
1619,VA24916C0059,3600,Empty,Empty,Empty
1620,1232SC18C0017,12H2,Empty,Empty,Empty
1621,W50S8A20C5200,2100,Empty,Empty,Empty
1622,W912NS19C6005,2100,,,
1623,GS09P11WJC0017,4740,0,$0,0%
1624,VA786A12C0037,3600,0,$0,0%
1625,W91B4M10C4024,2100,,,
1626,HHSD200201137938C,7523,0,$0,0%
1627,W5J9LE11C0035,2100,0,$0,0%
1628,HSCG8205C3WCA13,7008,Empty,Empty,Empty
1629,W912C612C0049,2100,0,$0,0%
1630,FA461013C0022,5700,Empty,Empty,Empty
1631,W91B4M09C4103,2100,0,$0,0%
1632,W9124J14C0136,2100,0,$0,0%
1633,W912LA08C0003,2100,0,$0,0%
1634,GS04P15RRC0034,4740,0,$0,0%
1635,AG0261C160006,12C2,,,
1636,V689C919,3600,0,$0,0%
1637,V504C60080,3600,0,$0,0%
1638,GS00P17LYC0027,4740,,,
1639,FA660608C0001,5700,Empty,Empty,Empty
1640,AG32KW5032KW042,12K3,0,$0,0%
1641,VA249C0426,3600,0,$0,0%
1642,70FBR524C00000005,7022,0,$0,0%
1643,INICMH00040050,1450,0,$0,0%
1644,W912QR07C0075,2100,0,$0,0%
1645,VA259C0922,3600,0,$0,0%
1646,N6945022C0078,1700,Empty,Empty,Empty
1647,W917BG07C0076,2100,0,$0,0%
1648,EPC07046,6800,,,
1649,VA600C0024,3600,0,$0,0%
1650,W9128F14C0022,2100,0,$0,0%
1651,VA24415C0010,3600,0,$0,0%
1652,W5J9JE12C0094,2100,,,
1653,N4008009C2017,1700,Empty,Empty,Empty
1654,V671C6778A,3600,0,$0,0%
1655,VA249C0605,3600,0,$0,0%
1656,N4008518C1103,1700,Empty,Empty,Empty
1657,47PA0319C0023,4740,,,
1658,36C24224C0055,3600,0,$0,0%
1659,TOS10F031,2001,0,$0,0%
1660,VA528RA0552,3600,0,$0,0%
1661,W90U4210C4122,2100,Empty,Empty,Empty
1662,W9126G11C0015,2100,5,$4.05 Million,22.8%
1663,GS07P14URC0022,4740,0,$0,0%
1664,GS03P10QMC0077,4740,0,$0,0%
1665,36C25623C0009,3600,0,$0,0%
1666,DJB50401063,1540,0,$0,0%
1667,697DCK18C00258,6920,,,
1668,VA69DC0255,3600,Empty,Empty,Empty
1669,GS09P12NPC0017,4740,0,$0,0%
1670,W91GXE09C1002,2100,0,$0,0%
1671,W9128A21C0002,2100,2,"$74,174",30.6%
1672,GS04P11EXC0047,4740,0,$0,0%
1673,VA786A15C0012,3600,0,$0,0%
1674,W50S8N20C0001,2100,,,
1675,GS11P15YTC0147,4740,0,$0,0%
1676,N6945020C0064,1700,Empty,Empty,Empty
1677,W9124B08C0009,2100,0,$0,0%
1678,VA26317C0047,3600,Empty,Empty,Empty
1679,W912DR23C0034,2100,,,
1680,47PJ0017C0057,4740,,,
1681,W9128F17C0019,2100,,,
1682,BBG50P120341,9568,0,$0,0%
1683,W912P909C0401,2100,0,$0,0%
1684,36C78618C0121,3600,0,$0,0%
1685,FA281607C0034,5700,Empty,Empty,Empty
1686,VA245C0089,3600,0,$0,0%
1687,GS07P10URC0052,4740,0,$0,0%
1688,N6246705C9380,1700,Empty,Empty,Empty
1689,GS11P07YTC0039,4740,,,
1690,W912DW20C0005,2100,,,
1691,VA797T13C0015,3600,0,$0,0%
1692,GS09P09WKC0004,4740,0,$0,0%
1693,W911KB19C0032,2100,,,
1694,VA245C0401,3600,,,
1695,W912HN06C0013,2100,Empty,Empty,Empty
1696,VA69D17C0220,3600,Empty,Empty,Empty
1697,W91B4M09C4199,2100,Empty,Empty,Empty
1698,W912DR08C0087,2100,Empty,Empty,Empty
1699,INPC2051100016,1443,Empty,Empty,Empty
1700,INP17PC00387,1443,Empty,Empty,Empty
1701,47PK1619C0018,4740,Empty,Empty,Empty
1702,47PK2020C0005,4740,Empty,Empty,Empty
1703,W912PL23C0006,2100,Empty,Empty,Empty
1704,AG82X9C100001,12C2,Empty,Empty,Empty
1705,VA528C0698,3600,Empty,Empty,Empty
1706,W91B4M10C0043,2100,Empty,Empty,Empty
1707,GS09P08KTC0129,4740,Empty,Empty,Empty
1708,N6945020C0002,1700,Empty,Empty,Empty
1709,DTFANM08C00044,6920,Empty,Empty,Empty
1710,FA481404C0013,5700,Empty,Empty,Empty
1711,VA261C1123,3600,Empty,Empty,Empty
1712,VA24616C0056,3600,Empty,Empty,Empty
1713,36C25221C0050,3600,Empty,Empty,Empty
1714,36C77624C0110,3600,Empty,Empty,Empty
1715,00623200309DV623C697,3600,Empty,Empty,Empty
1716,GS10P11XAC0016,4740,Empty,Empty,Empty
1717,INPC151009P079,1443,Empty,Empty,Empty
1718,VA52815C0076,3600,Empty,Empty,Empty
1719,W9124M09C0024,2100,Empty,Empty,Empty
1720,47PE0520C0005,4740,Empty,Empty,Empty
1721,36C24920C0153,3600,Empty,Empty,Empty
1722,W91GXE09C0014,2100,0,$0,0%
1723,GS10P15XCC0011,4740,0,$0,0%
1724,F3160103C0041,5700,Empty,Empty,Empty
1725,VA257C0190,3600,Empty,Empty,Empty
1726,N6945019C8414,1700,Empty,Empty,Empty
1727,W912R120C0001,2100,,,
1728,GS11P03YEC0098,4740,Empty,Empty,Empty
1729,00518200309D518C35534,3600,Empty,Empty,Empty
1730,DOCSB134107CN0053,1341,0,$0,0%
1731,140L0618C0062,1422,,,
1732,36C24618C0088,3600,0,$0,0%
1733,FA286013C0008,5700,Empty,Empty,Empty
1734,140F0420C0021,1448,,,
1735,GS11P11MAC0442,4740,0,$0,0%
1736,36S79718C0007,3600,0,$0,0%
1737,N4008023C0014,1700,Empty,Empty,Empty
1738,HSFLAR07C00004,7015,0,$0,0%
1739,HSCG4708C3EFK04,7008,0,$0,0%
1740,47PD0118C0020,4740,,,
1741,W912HN04C0051,2100,,,
1742,36C24419C0037,3600,0,$0,0%
1743,W5K9FH12C0106,2100,0,$0,0%
1744,GS03P14CDC0039,4740,1,"$28,900",8.2%
1745,VA528C0558,3600,Empty,Empty,Empty
1746,47PM0417C0001,4740,,,
1747,VA262C0187,3600,Empty,Empty,Empty
1748,VA24715C0329,3600,0,$0,0%
1749,47PM1123C0009,4740,,,
1750,W50SLF23C0004,2100,,,
1751,36C26119C0051,3600,0,$0,0%
1752,HSCG8208C3WCA53,7008,0,$0,0%
1753,W912QR09C0010,2100,0,$0,0%
1754,GS03P09DXC0020,4740,0,$0,0%
1755,GS11P12MAM0197,4740,,,
1756,GS02P03PWC0083,4740,0,$0,0%
1757,VA255C0045,3600,Empty,Empty,Empty
1758,W9127S08C0032,2100,Empty,Empty,Empty
1759,VA69D13C0348,3600,Empty,Empty,Empty
1760,VA244C0696,3600,Empty,Empty,Empty
1761,HSCG2411C1RW805,7008,0,$0,0%
1762,SP470216C0022,97AS,Empty,Empty,Empty
1763,GS04P16EWC7057,4740,0,$0,0%
1764,47PM0218C0011,4740,,,
1765,NNK08CA87C,8000,0,$0,0%
1766,AG82A7C140095,12C2,Empty,Empty,Empty
1767,VA244C1809,3600,0,$0,0%
1768,FA810118C0051,5700,Empty,Empty,Empty
1769,47PL0118C0035,4740,Empty,Empty,Empty
1770,47PK1720C0017,4740,,,
1771,VA24813C0252,3600,,,
1772,NGA04617BG08,3355,Empty,Empty,Empty
1773,47PK0620C0009,4740,,,
1774,W50S6Q23C0004,2100,,,
1775,47PE0222C0038,4740,,,
1776,W912PP11C0041,2100,Empty,Empty,Empty
1777,140P1518C0014,1443,,,
1778,V255C589A70315,3600,Empty,Empty,Empty
1779,W912L920C0010,2100,,,
1780,36C26223C0282,3600,,,
1781,75H70124C00044,7527,Empty,Empty,Empty
1782,N4008520C0142,1700,Empty,Empty,Empty
1783,W912PL21C0003,2100,Empty,Empty,Empty
1784,W911SF06C0022,2100,,,
1785,GS05P08FBC0072,4740,,,
1786,INR06CC308077,1425,,,
1787,W91QV110C0067,2100,Empty,Empty,Empty
1788,V249C0046,3600,,,
1789,GS09P12WJC0006,4740,Empty,Empty,Empty
1790,W911SF19C0026,2100,,,
1791,W90U4210C4054,2100,0,$0,0%
1792,GS03P14QKC0018,4740,0,$0,0%
1793,VA260C0713,3600,0,$0,0%
1794,36C24822C0110,3600,,,
1795,36C26223C0210,3600,0,$0,0%
1796,697DCK24C00263,6920,,,
1797,GS06P04THC0026,4740,Empty,Empty,Empty
1798,W912BV17C0020,2100,Empty,Empty,Empty
1799,W9124J08C0036,2100,Empty,Empty,Empty
1800,SP310008C0039,97AS,Empty,Empty,Empty
1801,12805B23C0031,12H2,Empty,Empty,Empty
1802,V605C07558A,3600,Empty,Empty,Empty
1803,VA263C0149,3600,Empty,Empty,Empty
1804,GS03P08QMC0055,4740,Empty,Empty,Empty
1805,12305B19C0040,12H2,Empty,Empty,Empty
1806,VA528C0590,3600,Empty,Empty,Empty
1807,W50S8P23C0003,2100,Empty,Empty,Empty
1808,GS11P14YEC0084,4740,Empty,Empty,Empty
1809,12305B20C0008,12H2,Empty,Empty,Empty
1810,47PB0620C0014,4740,Empty,Empty,Empty
1811,VA260C0893,3600,Empty,Empty,Empty
1812,FA452814C3003,5700,Empty,Empty,Empty
1813,HSCG8206N3WC102,7008,Empty,Empty,Empty
1814,GS11P15YTC0301,4740,Empty,Empty,Empty
1815,N6945007C3609,1700,Empty,Empty,Empty
1816,V539C785,3600,Empty,Empty,Empty
1817,47PL0120C0004,4740,Empty,Empty,Empty
1818,V10N3C308,3600,Empty,Empty,Empty
1819,INPC8410050026,1443,Empty,Empty,Empty
1820,W5K9FH11C0268,2100,Empty,Empty,Empty
1821,47PM1018C0022,4740,Empty,Empty,Empty
1822,F0466603C0041,5700,Empty,Empty,Empty
1823,GS11P15YTP0012,4740,Empty,Empty,Empty
1824,36C78619C0153,3600,Empty,Empty,Empty
1825,W5K9FH12C0118,2100,0,$0,0%
1826,70B01C18C00000097,7014,,,
1827,AG32SCC140086,12H2,0,$0,0%
1828,75F40118C10046,7524,,,
1829,VA24612C0078,3600,0,$0,0%
1830,47PK0918C0021,4740,,,
1831,W912HP14C0024,2100,,,
1832,DTFANM09C00080,6920,0,$0,0%
1833,W91JA411C7112,2100,0,$0,0%
1834,W912DW12C0046,2100,0,$0,0%
1835,36C77624C0197,3600,0,$0,0%
1836,VA528C0930,3600,0,$0,0%
1837,TOS13F008,2001,,,
1838,FA670315C0003,5700,Empty,Empty,Empty
1839,W91B4M09C4178,2100,,,
1840,VA24814C0207,3600,0,$0,0%
1841,SP330010C0034,97AS,Empty,Empty,Empty
1842,AG0489C100375,12C2,0,$0,0%
1843,EPC11001,6800,Empty,Empty,Empty
1844,GS11P15YTC0350,4740,0,$0,0%
1845,INF10PC76960,1448,0,$0,0%
1846,INP12PC40890,1443,0,$0,0%
1847,GS05P16SVC7000,4740,0,$0,0%
1848,47PE0518C0010,4740,,,
1849,W91QV120C0057,2100,,,
1850,V691C08348A,3600,0,$0,0%
1851,VA257C0750,3600,Empty,Empty,Empty
1852,W9126G22C0002,2100,,,
1853,TOS12F005,2001,0,$0,0%
1854,N6247310C5007,1700,Empty,Empty,Empty
1855,6973GH24C00137,6920,Empty,Empty,Empty
1856,VA256C1282,3600,0,$0,0%
1857,W912HQ15C0069,2100,Empty,Empty,Empty
1858,W912NS19C6004,2100,,,
1859,W913FT06C0003,2100,0,$0,0%
1860,INPC8078070203,1443,0,$0,0%
1861,W5K9FH11C0046,2100,Empty,Empty,Empty
1862,N6871104C4220,1700,Empty,Empty,Empty
1863,VA246C0522,3600,0,$0,0%
1864,47PB0018C0009,4740,,,
1865,FA449720C0021,5700,Empty,Empty,Empty
1866,47PE0720C0039,4740,,,
1867,70FBR024C00000001,7022,,,
1868,GS11P12YEM0206,4740,0,$0,0%
1869,W911S617C0008,2100,0,$0,0%
1870,AG82HWC080003,12H2,0,$0,0%
1871,FA308911C0003,5700,Empty,Empty,Empty
1872,W9128F14C0018,2100,,,
1873,W9124J15C0092,2100,,,
1874,VA25613C0151,3600,0,$0,0%
1875,47PB0219C0008,4740,,,
1876,EPC18010,6800,,,
1877,N6945020C0039,1700,Empty,Empty,Empty
1878,00623200309DV623C698,3600,0,$0,0%
1879,FA449708C0024,5700,Empty,Empty,Empty
1880,36C25923C0069,3600,0,$0,0%
1881,V247C5228A,3600,0,$0,0%
1882,DJA09B000455,1560,0,$0,0%
1883,36C25520C0066,3600,Empty,Empty,Empty
1884,FA461005C0001,5700,Empty,Empty,Empty
1885,W50SLF22C0007,2100,,,
1886,140F0322C0009,1448,,,
1887,W912BV09C2004,2100,0,$0,0%
1888,140F0322C0032,1448,,,
1889,36C25524C0009,3600,0,$0,0%
1890,EPC10018,6800,0,$0,0%
1891,W911RZ04C0009,2100,,,
1892,AG82HW5082HW41000,12H2,0,$0,0%
1893,36C25224C0026,3600,Empty,Empty,Empty
1894,GS10P12XFC0018,4740,0,$0,0%
1895,TEP050013TO01,2041,0,$0,0%
1896,47PB0418C0017,4740,,,
1897,GS11P17YTC0036,4740,,,
1898,W9124J15C0087,2100,Empty,Empty,Empty
1899,FA304715C0088,5700,Empty,Empty,Empty
1900,47PE0122C0007,4740,Empty,Empty,Empty
1901,W9126G11C0002,2100,Empty,Empty,Empty
1902,W917BK09C0037,2100,Empty,Empty,Empty
1903,GS06P13TEC0019,4740,Empty,Empty,Empty
1904,36C77623C0130,3600,Empty,Empty,Empty
1905,INM0405DO41399,1435,Empty,Empty,Empty
1906,140F1B24C0016,1448,Empty,Empty,Empty
1907,FA460010C0051,5700,Empty,Empty,Empty
1908,AG0112C140020,12C2,Empty,Empty,Empty
1909,W9126G16C0024,2100,Empty,Empty,Empty
1910,36C25618C0013,3600,Empty,Empty,Empty
1911,DTCG8704C643003,7008,Empty,Empty,Empty
1912,DJFA9N090060,1549,Empty,Empty,Empty
1913,VA25616C0102,3600,Empty,Empty,Empty
1914,SAQMMA09C0029,1900,Empty,Empty,Empty
1915,W912ER11C0040,2100,Empty,Empty,Empty
1916,36E77618C0037,3600,Empty,Empty,Empty
1917,AG04T15004T1040087,12C2,Empty,Empty,Empty
1918,HSCG8204C3WCA23,7008,Empty,Empty,Empty
1919,89503323CWA000043,8900,Empty,Empty,Empty
1920,47PD0321C0001,4740,Empty,Empty,Empty
1921,GS05P10STC0013,4740,Empty,Empty,Empty
1922,70B01C18C00000109,7014,Empty,Empty,Empty
1923,V549C6976,3600,Empty,Empty,Empty
1924,GS08P09VPC0011,4740,Empty,Empty,Empty
1925,AG82FT5082FT04077,12C2,Empty,Empty,Empty
1926,70Z08720CPJT88200,7008,Empty,Empty,Empty
1927,FA489705C3003,5700,Empty,Empty,Empty
1928,VA243C1204,3600,Empty,Empty,Empty
1929,N4008514C6762,1700,Empty,Empty,Empty
1930,AG82D7C150012,12C2,Empty,Empty,Empty
1931,VA247C0727,3600,0,$0,0%
1932,GS10P10XFC0010,4740,,,
1933,GS10P17LTC0004,4740,,,
1934,GS02P04DTC0028,4740,0,$0,0%
1935,47PD0418C0012,4740,,,
1936,36C24624C0063,3600,0,$0,0%
1937,W912WJ04C0007,2100,0,$0,0%
1938,W912JM13C0021,2100,0,$0,0%
1939,NNK15CA44C,8000,0,$0,0%
1940,GS01P17BWC0019,4740,,,
1941,GS09P05WQC0027,4740,,,
1942,GS11P03ZGC0270,4740,Empty,Empty,Empty
1943,FA441705C0006,5700,Empty,Empty,Empty
1944,V247C0420,3600,0,$0,0%
1945,N4008506C0778,1700,Empty,Empty,Empty
1946,W911YP08C0023,2100,0,$0,0%
1947,GS09P12WFC0006,4740,0,$0,0%
1948,47PA0321C0001,4740,,,
1949,36C24222C0035,3600,0,$0,0%
1950,VA24612C0093,3600,0,$0,0%
1951,GS05P03GAC0056GSP0505SA0005,4740,Empty,Empty,Empty
1952,47PJ0021C0040,4740,,,
1953,12405B19C0026,12H2,,,
1954,FA663304C0001,5700,Empty,Empty,Empty
1955,VA25912C0195,3600,0,$0,0%
1956,W91GXE09C0055,2100,0,$0,0%
1957,GS05P10SAC0005,4740,0,$0,0%
1958,VA25913C0186,3600,0,$0,0%
1959,GS08P13JBP0045,4740,0,$0,0%
1960,DACA6503C0025,2100,0,$0,0%
1961,VA25914C0254,3600,0,$0,0%
1962,W912JM09C0011,2100,0,$0,0%
1963,FA485511C0002,5700,Empty,Empty,Empty
1964,47PD0623C0006,4740,,,
1965,DACA5103C0041,2100,Empty,Empty,Empty
1966,W90WL511C0014,2100,0,$0,0%
1967,VA25912C0296,3600,0,$0,0%
1968,GS09P13WNC0035,4740,0,$0,0%
1969,AG3K15503K1551400,12H2,,,
1970,VA259C0792,3600,0,$0,0%
1971,HQ003417C0101,97F5,Empty,Empty,Empty
1972,GS01P05BZC0008,4740,,,
1973,VA25616C0056,3600,0,$0,0%
1974,36C24922C0068,3600,0,$0,0%
1975,FA850107C0046,5700,Empty,Empty,Empty
1976,N6247307C6029,1700,Empty,Empty,Empty
1977,47PG0220C0001,4740,,,
1978,GS04P06RAC0066,4740,0,$0,0%
1979,VA245C0193,3600,0,$0,0%
1980,W912DR09C0087,2100,,,
1981,47PF0018C0108,4740,,,
1982,W912QR19C0047,2100,,,
1983,W917BG09C0035,2100,0,$0,0%
1984,N6927206C1030,1700,Empty,Empty,Empty
1985,SPK33011C5599,1900,0,$0,0%
1986,HSCGG113CPRV250,7008,0,$0,0%
1987,47PM0124C0001,4740,Empty,Empty,Empty
1988,W9124D04C0036,2100,Empty,Empty,Empty
1989,W912L118C0014,2100,0,$0,0%
1990,W911RZ11C0008,2100,0,$0,0%
1991,VA52812C0001,3600,0,$0,0%
1992,N4008517C5042,1700,Empty,Empty,Empty
1993,12405B20C0016,12H2,Empty,Empty,Empty
1994,VA248C1226,3600,0,$0,0%
1995,VA24312C0151,3600,0,$0,0%
1996,V69DC7558A,3600,0,$0,0%
1997,W911SG11C0059,2100,,,
1998,VA24913C0083,3600,0,$0,0%
1999,DEAC6508WG39073,8900,0,$0,0%
2000,VA24913C0013,3600,0,$0,0%
2001,W919QC11C0046,2100,,,
2002,AG6197C160021,12K3,,,
2003,47PK1218C0021,4740,,,
2004,47PK1222C0004,4740,,,
2005,W912WJ24C0013,2100,Empty,Empty,Empty
2006,N6247309C1601,1700,Empty,Empty,Empty
2007,VA262C0177,3600,Empty,Empty,Empty
2008,W912P910C0435,2100,Empty,Empty,Empty
2009,GS10P04LTC0025,4740,Empty,Empty,Empty
2010,FA465416C0006,5700,Empty,Empty,Empty
2011,W912QR20C0063,2100,Empty,Empty,Empty
2012,VA26115C0126,3600,Empty,Empty,Empty
2013,FA665611C0003,5700,Empty,Empty,Empty
2014,GS00P15LYC0011,4740,Empty,Empty,Empty
2015,N6871103C1213,1700,Empty,Empty,Empty
2016,HSCG8312CPTYCM1,7008,Empty,Empty,Empty
2017,W9124Q10C0586,2100,Empty,Empty,Empty
2018,V671C6578A,3600,Empty,Empty,Empty
2019,W917BG06C0135,2100,Empty,Empty,Empty
2020,N4008508C9684,1700,Empty,Empty,Empty
2021,VA263C0438,3600,Empty,Empty,Empty
2022,N6247315C1017,1700,Empty,Empty,Empty
2023,GS10P15LTC7010,4740,Empty,Empty,Empty
2024,V259C0056,3600,Empty,Empty,Empty
2025,N4008523C0053,1700,Empty,Empty,Empty
2026,VA255C0255,3600,Empty,Empty,Empty
2027,GS11P08YTC0150,4740,Empty,Empty,Empty
2028,N6927205C0015,1700,Empty,Empty,Empty
2029,AG03R65003R640311,12C2,Empty,Empty,Empty
2030,N6247315C3606,1700,Empty,Empty,Empty
2031,W9126G04C0011,2100,Empty,Empty,Empty
2032,VA26312C0107,3600,Empty,Empty,Empty
2033,GS11P14YEC0069,4740,Empty,Empty,Empty
2034,GS04P07RAC0046,4740,Empty,Empty,Empty
2035,47PF0019C0031,4740,,,
2036,VA243C0311,3600,0,$0,0%
2037,W9124B11C0006,2100,0,$0,0%
2038,75N99024C00090,7529,,,
2039,W912CN22C0022,2100,,,
2040,GS01P17BWC0017,4740,,,
2041,47PE0223C0015,4740,,,
2042,FA489006C0006,5700,Empty,Empty,Empty
2043,GS04P17BVC0002,4740,,,
2044,GS11P16YTC7145,4740,0,$0,0%
2045,140P3022C0028,1443,,,
2046,36C24823C0079,3600,Empty,Empty,Empty
2047,47PF0024C0015,4740,,,
2048,GS04P07RAC0120,4740,Empty,Empty,Empty
2049,W912L104C0031,2100,0,$0,0%
2050,W911KB04C0005,2100,0,$0,0%
2051,GS11P07YTC0492,4740,0,$0,0%
2052,SGE50009C0049,1900,0,$0,0%
2053,W91ZRS11C0004,2100,0,$0,0%
2054,W91B4N15C8017,2100,0,$0,0%
2055,W912EP16C0021,2100,0,$0,0%
2056,W912BU18C0048,2100,0,$0,0%
