Contract ID,NAICS,Date Signed,Contracting Agency ID,PSC,Region,Business Entity ID,Action Obligation ($),Modification Count,Total Modified Action Obligation ($),Competition Type,Bids
W912DQ09C4027,236220,2009-09-25,2100,Y163,Southwest,MDZQUDZPLUG3,29540000,14,2220789,Open,""
FA890319C0002,236220,2018-10-16,5700,C1EB,Southeast,ZHEGXL9HYV43,113200,1,0,Open,""
HHSI102200400003C,236220,2003-10-27,7527,Z127,West,GPBADDZEE2D8,17650,2,1374,Open,""
DOLJ121A21880,236220,2012-05-21,1630,Y1DB,Midwest,CZHMR29JV5G7,345460,0,0,Restricted,1
FA700016C0015,236220,2016-05-26,5700,Z2JZ,West,SSL9LF1Z6LM6,279066,2,15709,Open,""
DOLETA17C0001,236220,2016-09-19,1630,C1KZ,Southwest,KJSMJSNM6F95,196917,4,720,Restricted,1
1630DC19C0009,236220,2019-06-21,1630,C1KZ,Midwest,DQNLKMRXG8N5,159871,2,0,Open,1
FA910114C0023,236220,2014-09-29,5700,Y1QA,Southeast,J37BMDLKC8J7,1948000,1,7176,Open,""
DOLETA14H0007,236220,2014-06-27,1630,Y1CZ,Southeast,N8VQYJWD8CR5,0,2,143775,Restricted,1
AE136350420,236220,2003-12-30,1630,Y119,Northeast,GDHNVGLL4AD8,3853490,0,0,Open,7
AE126060000245,236220,2004-07-06,1630,C119,Northeast,U8Z9UMQDFJM4,0,1,44669,Restricted,1
5024H8040030,236220,2004-06-30,1226,Y169,Northeast,EEZKWMAF2233,823282,0,0,Open,""
1630DC18C0022,236220,2018-04-24,1630,Y1JZ,Southeast,J8TZCENT3VF3,149502,9,97931,Open,2
FA890318C0019,236220,2018-09-07,5700,Y1BZ,West,JM61NJRD58C8,6372913,2,139200,Open,""
DOLMSH14C0021,236220,2014-09-29,1645,Y1DB,Midwest,LLW3NFVJSET8,979000,6,77310,Open,""
DOLJ109629882,236220,2009-12-28,1605,Y119,Midwest,DC9WNJHGHBQ6,547244,0,0,Open,""
DOLJ061A20343,236220,2006-06-02,1630,Y139,West,P1WJN51FTGN4,3221000,3,51234,Open,4
W9127S10C6001,236220,2010-03-03,2100,Z141,Southeast,PQUEL5MZFDJ3,748353,20,7933934,Open,""
FA890319C0017,236220,2019-07-12,5700,Z1GC,West,JM61NJRD58C8,11776250,3,49964,Open,""
HHSI24120040022CC,236220,2004-04-07,7520,Z149,Midwest,F37PJXDMQG76,167572,1,12353,Open,""
AE125980220,236220,2004-04-02,1630,Y119,West,MY4NMAJ7WBV4,0,2,98700,Open,5
DOLETA14C0039,236220,2014-09-30,1630,Y1CZ,Southeast,HPXGPF3LRLX6,293000,2,7689,Restricted,1
FA890316C0012,236220,2016-07-28,5700,Y1BZ,West,JM61NJRD58C8,6759532,8,8964411,Open,""
W15QKN23C0028,236220,2023-07-26,2100,Y1AB,Southeast,CMF6MLB57BL4,1210717,1,0,Open,""
FA308909C0036,236220,2009-09-30,5700,Z162,Southwest,EN3RKWNJ1GY7,2216422,1,96680,Open,""
DOLJ041A10011,236220,2004-08-26,1630,Y249,Southeast,LVWPXDUBLK96,798690,0,0,Restricted,1
AE124060000220,236220,2004-04-27,1630,Y119,Southeast,NQDBCHGLEDF6,0,5,108269,Open,5
DOLJ121A21905,236220,2012-06-25,1630,Y1NE,Southwest,CKDLL7FWH1K3,2281756,13,695888,Restricted,1
